player,week,pass_yards,pass_tds,ints,rush_yards,rush_tds,fumbles,epa_per_play,cpoe,pass_attempts
T.Lawrence,1,178.0,1.0,1.0,0.0,0.0,0.0,0.042358482205606555,-3.7925100134265035,31.0
T.Lawrence,2,271.0,3.0,2.0,0.0,0.0,0.0,0.11640671051295838,-4.7506094671959165,43.0
T.Lawrence,3,222.0,0.0,1.0,0.0,0.0,0.0,-0.22729537592318558,-15.407221586931325,42.0
T.Lawrence,4,174.0,1.0,0.0,0.0,0.0,1.0,0.1728824640418012,0.8780827745795309,32.0
T.Lawrence,5,221.0,1.0,1.0,0.0,0.0,0.0,-0.02656837134446771,7.197514389242444,28.0
T.Lawrence,6,258.0,2.0,0.0,0.0,0.0,0.0,-0.007894826990845772,-1.8334694662872628,49.0
T.Lawrence,7,296.0,1.0,0.0,0.0,0.0,1.0,-0.25334814556328655,-10.69938052784313,55.0
T.Shough,3,0.0,0.0,0.0,0.0,0.0,0.0,-0.887110576673876,-52.12000757455825,2.0
T.Tagovailoa,1,114.0,1.0,2.0,0.0,0.0,1.0,-0.5323176300072248,-6.432350697340793,27.0
T.Tagovailoa,2,315.0,2.0,1.0,0.0,0.0,0.0,0.26843593250532516,11.888128357964588,37.0
T.Tagovailoa,3,146.0,2.0,1.0,0.0,0.0,0.0,0.004336495231494493,-1.6376844223807794,34.0
T.Tagovailoa,4,177.0,2.0,0.0,0.0,0.0,0.0,0.41511775593333977,-1.699159383773807,25.0
T.Tagovailoa,5,256.0,3.0,0.0,0.0,0.0,0.0,0.29449208442345043,12.911523916782484,39.0
T.Tagovailoa,6,205.0,1.0,3.0,0.0,0.0,0.0,-0.0009820180808670918,1.746397772256067,34.0
T.Tagovailoa,7,100.0,0.0,3.0,0.0,0.0,1.0,-0.9395687571592675,-10.987985014915468,25.0
T.Taylor,2,56.0,1.0,0.0,0.0,0.0,1.0,0.4151728881003626,1.3195308355184614,13.0
T.Taylor,3,197.0,2.0,1.0,0.0,0.0,1.0,-0.19717253918321856,6.5483951568603445,40.0
T.Taylor,7,126.0,0.0,2.0,0.0,0.0,0.0,-0.17059808004563728,-7.075160145759585,25.0
T.Warren,5,0.0,0.0,0.0,0.0,0.0,0.0,-0.465327389014419,0.0,1.0
Z.Wilson,1,32.0,0.0,0.0,0.0,0.0,0.0,-0.22124915133463122,-4.639090225100525,8.0
